candidate_id,control_candidate_id,pair_id,exact_identity,route_id,skeleton_id,policy_id,seed,source_family_signature,operator_path_hash,expression_depth,clock_namespace,signal_coverage_status,exact_behavior_identity,behavior_cluster_id,admission_rank,admission_policy,performance_accessed_for_admission
cn.comp.e602b6b5e90cfe693764,cn.comp.e602b6b5e90cfe693764.control,cn.pair.1a760e16eebc27989cf208fbdbd10836,7bb3e7044b0933f8585b697e6975a63e5f6d59d25ad85255eeffc883791a8d6b,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,uct_ucb_structural_search,1729,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,373766066b91766867049214,818,2494,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.725ea9dfe9e8ec387b2c,cn.comp.725ea9dfe9e8ec387b2c.control,cn.pair.bd63764d2e3ef0bb6460eaa4474038ce,809d2f9dcd02af7b5ade4143405f9a46cfec19daeb04221a1b4396904e6cae02,MINUTE_STATIC,cn.comp.v2.minute_static.dispersion_interaction,diversity_preserving_cem,2718,raw_1min,929bc07101fbf15062c24d27da25531e2a75087eee0434a85cb71b40ec57da41,4,active_bar,qualified,681ffa8492d2db084fb49257,2319,2495,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.327447e78f090b7ee4f5,cn.comp.327447e78f090b7ee4f5.control,cn.pair.67c458cfa5f74a909895166c4e23b033,6b3d485df4632af60687386605e33df5dc1439f2a8362d704ca27001b3e3f8cb,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,31415,canonical_fundamental_capital_investment|canonical_fundamental_leverage,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,3e23b2df5b366b54a17b4c44,6316,2496,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.87f5858261dda4a89172,cn.comp.87f5858261dda4a89172.control,cn.pair.1174d0d009009da8c22003441880f01c,8bf85206df77844250d5f2da12387a2d69eb00ab6007039f4e94e4ba0ae15138,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,evolutionary_mutation,2718,canonical_fundamental_working_capital|lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,9a6705b3e79b2285fade6f67,8865,2497,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c3950a5d7133f825912b,cn.comp.c3950a5d7133f825912b.control,cn.pair.956458d55cebe9419eb4b2550da7eb47,2c4e486eabd9e2e459ab54790e7c0fe393dea0ea6e45eadae06b3b3cb479f8af,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_payload,diversity_preserving_cem,65537,intraday_derived_state|raw_1min,3338a46ebcf6ea24e348a4f4bf3c8ecdef73c90e90e0257e06c5e46b7ef7f44d,4,active_bar,qualified,ce9042788cc988195aae6a6c,3707,2498,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.cf75bb0d011ebe236af3,cn.comp.cf75bb0d011ebe236af3.control,cn.pair.e4b1fbdbdc4ec3a91d904512b0cf97c9,749983bacf96aac8ab12b8a242fa5f8d34b6dc11d2ffc402f35dbca1f33c0a79,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,evolutionary_mutation,65537,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,7e160ce0f15cf42c16c31ab7,3916,2499,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d933b0c8d85fc4bd0233,cn.comp.d933b0c8d85fc4bd0233.control,cn.pair.64c3a594cd6f1ce5cb7be07bbd147513,5a4b65cba564c0d938e153127b97951a7c5f2878dde07201be66991ceddbf69d,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,evolutionary_mutation,31415,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,5f20332989785aebd746d17e,4041,2500,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.7cbfcba9b478b6c2e0dc,cn.comp.7cbfcba9b478b6c2e0dc.control,cn.pair.7859765a22d7fce64e376c9f02c4b6d7,5d47cb8c4eb8844be247a2d252b7e5389bd338cb3665188388214552e92956fe,MINUTE_STATIC,cn.comp.v2.minute_static.cross_sectional_residual,diversity_preserving_cem,65537,raw_1min,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,active_bar,qualified,3549451f9aee2e1650ce5ab0,2497,2501,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.bb2c42daf3bbc69f225f,cn.comp.bb2c42daf3bbc69f225f.control,cn.pair.63cb90bbc55baa2cb24c75507d9033d4,644c6f9b6156ebb6e804261bfbeccf9b5b594f21c510325d75e84bd094dee763,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.acceleration,uct_ucb_structural_search,2718,canonical_fundamental_leverage,19e6d701a4a2a33f97cfe71721a51c545341d787993a5bf37aaa08c7e760788e,2,stock_session,qualified,80f9317fcdfafd0c1865899d,10228,2502,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2cb0a323e79ec453854a,cn.comp.2cb0a323e79ec453854a.control,cn.pair.e9624bb8e0e7e3f6e438ddd786409c71,10a3596edd17edd3cb95ab8a7b402604e1c0f7775a15126d976137ff7b5abdbc,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,1729,lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,3088f47e62c0f609c706ac3e,6126,2503,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0c47f102cbb985da38a4,cn.comp.0c47f102cbb985da38a4.control,cn.pair.59bfdbc77a2ebeda6e30cc6ba2e3fdb8,10bb2ce99bbfa328a6af064a5f66c7390de425166e6926c83bc0ced1ace2cc61,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_state_age,stratified_typed_random,2718,intraday_derived_state|raw_1min,bf88d456e19be787fc3bccefb533ee55d472a378dfe6e90956a277a1d64ff1b1,4,active_bar,qualified,82088a219fc1f67203f3ddac,286,2504,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.53e55d895de828b0832b,cn.comp.53e55d895de828b0832b.control,cn.pair.2030eddcb9e2d25d40ffca276ac6481c,cbd10c02f73c234716e9c59c9be504b224a911e86f0fca5ed434fde074bd650a,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,stratified_typed_random,31415,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,ed0751eef6d2f40cfc87e42d,1750,2505,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.cd9ff345c2afd8b155d6,cn.comp.cd9ff345c2afd8b155d6.control,cn.pair.6ab0d31cb649be03d37de0b975d91123,1d41a88304a0df1777c39b53d7c0d0e93d63abbc306aef97deade8ff996c6430,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,stratified_typed_random,2718,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,d8c4510b4dad50019934bd7c,340,2506,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.5e0a930802f9aad873bc,cn.comp.5e0a930802f9aad873bc.control,cn.pair.1501f94c4acce63b4fb8760ff5e39492,7c26f320b9fd212d65df89ea5b048bd3136bd492e888e646a8895ec53074d4a6,MINUTE_STATIC,cn.comp.v2.minute_static.dispersion_interaction,diversity_preserving_cem,65537,raw_1min,929bc07101fbf15062c24d27da25531e2a75087eee0434a85cb71b40ec57da41,4,active_bar,qualified,9b9729945047dd045a24ae1f,1941,2507,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.16315f46cf6a9fe8fbfb,cn.comp.16315f46cf6a9fe8fbfb.control,cn.pair.2a4dfe60b5fe2b262fb037071f32bd17,2ba9f57a20ba9d75f3b854870dc1748982929be9480155b9935a1269c86027b3,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.acceleration,diversity_preserving_cem,2718,canonical_fundamental_leverage,19e6d701a4a2a33f97cfe71721a51c545341d787993a5bf37aaa08c7e760788e,2,stock_session,qualified,6c9028bb11d45dce2048e6ac,5379,2508,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f11f509ac0fc321e87c1,cn.comp.f11f509ac0fc321e87c1.control,cn.pair.db48cf9b984c3505e98998211a8b64c5,edb5b8c99da6a632a2bc3ffb5297385a8413aee8ef3a01397d4c63910e580549,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,stratified_typed_random,65537,canonical_fundamental_profitability|canonical_fundamental_shareholder_structure,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,617e4e993c2da3d679fc66d0,11609,2509,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.33d8c52d040099239699,cn.comp.33d8c52d040099239699.control,cn.pair.71206316fb79cc257624d23a3a660b9b,9ee6e932ca3a743284c00dd94a2c28bc4125560444d4b09dc7f9590e6621393d,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.conditioned_state_path,stratified_typed_random,31415,intraday_derived_state|raw_1min,7cfbae99d0ded7d30b8957f1b72617849234d9fcd1689f19e005115a698d0be1,3,active_bar,qualified,6b6e913367a234d1981424a6,1125,2510,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8f4fd9a7c61068f091bc,cn.comp.8f4fd9a7c61068f091bc.control,cn.pair.d49c2f0c38a443581f643c137c788859,1924fa5f12e644f500feaccdf6b71e6d493564cdaf21e2251d8b315894295ed0,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,stratified_typed_random,1729,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,bbc53ef22276b3578fa371f6,2825,2511,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.11d6bc872fb65886199a,cn.comp.11d6bc872fb65886199a.control,cn.pair.0b5758f6d634e30d94e6751900f01ebe,f8ca439e608663754dd28ae97a0e53c51aeef4b90140054c43c7655193338137,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,evolutionary_mutation,65537,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,66ea5c3097c827b181155116,403,2512,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.62e5c4d9d4fb8731a276,cn.comp.62e5c4d9d4fb8731a276.control,cn.pair.0d16bcbecc6dd3cb7eba42498b349878,b32317f0453804124aafbeb5b0dfc2a5d64a9d3488ba01d84bc13e080c2816cc,MINUTE_STATIC,cn.comp.v2.minute_static.dispersion_interaction,uct_ucb_structural_search,2718,raw_1min,929bc07101fbf15062c24d27da25531e2a75087eee0434a85cb71b40ec57da41,4,active_bar,qualified,1b1f933598ac6de83b857db5,2039,2513,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b3fad54f4b132050f966,cn.comp.b3fad54f4b132050f966.control,cn.pair.18d308f5b36059a1f47c922083839d75,95280bc514297dc837162ca90f1aa7ab3ec0229dcbf4a8bbb487d9335b96e060,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,evolutionary_mutation,65537,canonical_fundamental_growth|canonical_fundamental_liquidity_solvency,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,4bd1b061cd4639ed19a1e531,10047,2514,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0dad2c5bde3ff94a54bd,cn.comp.0dad2c5bde3ff94a54bd.control,cn.pair.8c083c0e89365aa1cb8c2b28f46e0bba,8abb2e5861488e5261010abfb8dc13735d6fd9439facb9b0c426fdf2497cea09,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,stratified_typed_random,31415,canonical_fundamental_liquidity_solvency|canonical_fundamental_operating_efficiency,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,3c7efe8eb4ec2e27cf25c1d9,5095,2515,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e6923dc69c55961d3445,cn.comp.e6923dc69c55961d3445.control,cn.pair.30e5659f626d40d9daa6f76d01169df9,a1cd3058bd241edec8f0867f8209be80caf0aa647896284daf7afcacbea0682b,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.duration_payload,uct_ucb_structural_search,1729,intraday_derived_state|raw_1min,3c168bc673182775144c4a60efaa4349c38b2cf20b1edf32e0d2afe434e5a019,4,active_bar,qualified,cbbdea5607e216da10293f79,80,2516,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8825de84e5fda0316c67,cn.comp.8825de84e5fda0316c67.control,cn.pair.190a2eee7c87ee334c5ee15ebb103664,7a641ee0a17234f9f6b1e2cd7cbf5509df29c9c3fac02714306775c2d7561239,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,stratified_typed_random,65537,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,7e5df61ee44eac29afe831e8,2703,2517,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.79daf66c1862bc3d9e32,cn.comp.79daf66c1862bc3d9e32.control,cn.pair.bbf9b72e5e0b7af6911ab279a1163d9b,3aed7079d9b12f918ce5b19a0c45bf44ac71b427bb27e90d9e4d9c7b8a796734,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,diversity_preserving_cem,65537,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,97df340d3580ba8913edee08,373,2518,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.51e4f1909ed500d153d0,cn.comp.51e4f1909ed500d153d0.control,cn.pair.9057e33ad584dd465847c7fffef2db3d,109696373c70f16d26a2db6b596a960d25906de88fdeb082657d99d8976d4e51,MINUTE_STATIC,cn.comp.v2.minute_static.liquidity_volatility_interaction,evolutionary_mutation,1729,raw_1min,0299d5bb20e2956efd762126f5203784185e3f9d8d6655cb3cf54b8c9b0339ff,4,active_bar,qualified,df74e011b694608fc1ef0f7c,1717,2519,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c7a8ec7da84d33ab76c1,cn.comp.c7a8ec7da84d33ab76c1.control,cn.pair.ed6d8d300f8bf36e37d769751f064d58,0d0c43b3aa4f4ddb331e8008baa072804dcc0ac13b4cdf04dd788b1a0fdd73de,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_persistence,stratified_typed_random,1729,canonical_fundamental_size,d2c5e111398d452ac02b9d8a047919f7155d92593cc27d2eaa8176e7588abd90,3,stock_session,qualified,dea54bca6e64601fb9789d22,9195,2520,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.7cb0130ead5c08969dcf,cn.comp.7cb0130ead5c08969dcf.control,cn.pair.79539c1d3c72a35a073a36e7251b1881,cc3ac81ed217bde5f73661c6e5ff809815124f4745fdb413612fbd60e07acdf6,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,stratified_typed_random,2718,canonical_fundamental_operating_efficiency|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,1c377e61e0d66150c6e03186,8567,2521,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d7383a0ba77aad0d5758,cn.comp.d7383a0ba77aad0d5758.control,cn.pair.3ff99a3d9f73d78f2ea76be98131e348,ec6de0d0c2a5b46c9394505a2558d1e13b047696095122ebe27c792f4fe3bd6e,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_liquidity_condition,evolutionary_mutation,31415,intraday_derived_state|raw_1min,dc2229f155f43e874ebd5008c0e28073c1183f05e8eb2500a0129afa538afaa8,4,active_bar,qualified,b4c31678db8089b6b42b3103,795,2522,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e0b5a7d82099f21f229b,cn.comp.e0b5a7d82099f21f229b.control,cn.pair.64bcd894da184907362838efd02c8d28,2785bbcb3f96bd66942a7611e10bbd69ea55d5c3845d65947151ef8a77a5242b,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,uct_ucb_structural_search,1729,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,0c18793d6480ce258727c94c,4153,2523,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.6e87ff813f6ab1971de9,cn.comp.6e87ff813f6ab1971de9.control,cn.pair.79c1944c324a21df0c9fa7ba3fe1e5f5,7771a7cbc746b80a8cb23574d54cdab89390ab9e090f66ad30d389fc3f2f4394,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,diversity_preserving_cem,31415,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,5cac07efecbbfd859a5da304,2247,2524,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0a63a705fe619585bb65,cn.comp.0a63a705fe619585bb65.control,cn.pair.eafe03c16e2fdc3fd33269ab452fafb9,43232290e61a902ac83fd80e1d1e4a19bc3b945e3c142b8492c536a558d1b7d4,MINUTE_STATIC,cn.comp.v2.minute_static.normalized_ratio,diversity_preserving_cem,2718,raw_1min,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,active_bar,qualified,bfd21e1ccff020840ad45979,245,2525,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a3d2bce44e88e3c0e620,cn.comp.a3d2bce44e88e3c0e620.control,cn.pair.46b30da74588b6cdd2fea1a2d779241c,a299980b2c02c31fe47819db1834e9f8abdd4651b4304614c496da61ca17c9a3,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,evolutionary_mutation,65537,canonical_fundamental_capital_investment|canonical_fundamental_cashflow_quality,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,dafca5b7956f832c5cc7ca06,9616,2526,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.170a41209836d0cd3cc7,cn.comp.170a41209836d0cd3cc7.control,cn.pair.2f35c9b4238aafa19f58fd6e6c119628,c5e5ff97fe44ca5b70617ec2a6dd836199467c41a24737794bae3cf5481b81ad,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,2718,canonical_fundamental_profitability|canonical_fundamental_shareholder_structure,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,c2cd41417736f3cc6eb61bea,5412,2527,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.fdcb81fa017c2631e7da,cn.comp.fdcb81fa017c2631e7da.control,cn.pair.ddd423234c410accce053278d972c232,04136f10156ab906c578f8c81bcf64a82a407146ced98c69f7dd6747d0d6a958,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.conditioned_state_path,uct_ucb_structural_search,2718,intraday_derived_state|raw_1min,7cfbae99d0ded7d30b8957f1b72617849234d9fcd1689f19e005115a698d0be1,3,active_bar,qualified,df89ad74f8380fa2e0b3289d,4583,2528,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0a1bc5814297f9272e7a,cn.comp.0a1bc5814297f9272e7a.control,cn.pair.d255a09704e5d61c5a60c62bd36a17da,f3a5525ac046808be30c0b068898f6616a7914fde31c0e52ffbeeee47ee8a926,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_multiscale_relation,uct_ucb_structural_search,1729,firstN|raw_1min,822e4465462976fd115a9424d0386d881d757e622d9747f8f8e16799b79f4766,2,active_bar,qualified,8a3c45bd3ecc5c4514102ffe,235,2529,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.680c1e7fe77132c0e5ee,cn.comp.680c1e7fe77132c0e5ee.control,cn.pair.810362032284a75051edfd58b72d5b88,e3d864a4ba15afa1513c373d67bd8482b962285cf16d2243e9e8a18fa56ea4fc,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_residual,uct_ucb_structural_search,1729,lagged_daily_context|raw_1min,009277cab5fa43bb30ea96574bd956d3217ad959890684f24289b0316bec9aa4,4,active_bar,qualified,2557d5cd297a0591230ca1a2,2122,2530,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.44c598abd0c645264005,cn.comp.44c598abd0c645264005.control,cn.pair.59b82378287c13755eecb8c7a46516a8,74eacf5c53172c60d7ff5af84a41d87798e27cece168139bf59ffda4cd0cf2f3,MINUTE_STATIC,cn.comp.v2.minute_static.field_spread,stratified_typed_random,1729,raw_1min,2c57a36ed79b9854727624379003b970ea37ec07a89cf0d23d874ab53abd4018,3,active_bar,qualified,17a1f2517dcfc59cb183396c,1463,2531,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3002299de09a0797ef6c,cn.comp.3002299de09a0797ef6c.control,cn.pair.aba98cd42a3e22f2293b5110d4956ae6,c4bddc148550b102c42be47835605bc16ba14e35a21c45480a96fb35d17c75b1,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,1729,canonical_fundamental_growth|canonical_fundamental_liquidity_solvency,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,194254f278eb13c013a0799f,6234,2532,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.93835926aff3b8d2ab1d,cn.comp.93835926aff3b8d2ab1d.control,cn.pair.2417d441ba6b4d3618c1a66c4cc5bc92,52b6e516fd34074bcc2a2abe9b964eef1e8c517df4f09e8f944a1108934221ef,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,65537,canonical_fundamental_working_capital|lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,230337cd70b5859e51827f9d,9171,2533,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.56058018161f72b80b1a,cn.comp.56058018161f72b80b1a.control,cn.pair.a8d5a8df9bd6e4c8f048b146e94d1051,a06cc836ece013a00e847092d60daa0d8cf03070036e2a4592df22950e2178ab,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_state_age,uct_ucb_structural_search,1729,intraday_derived_state|raw_1min,bf88d456e19be787fc3bccefb533ee55d472a378dfe6e90956a277a1d64ff1b1,4,active_bar,qualified,60a5d66c759dc6a34d7069bd,1798,2534,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8ba3e443d5e7ec172ebc,cn.comp.8ba3e443d5e7ec172ebc.control,cn.pair.d08f3b3461403dcb10612aaea3f1ae93,726a57ffc1e61d205d2bd586eca57b3fcd0f1f538e536ce1ceb737794f55ca1b,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,evolutionary_mutation,65537,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,26a5b58bb462a38f9eb0fcaa,2757,2535,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.81a312fa4eddf598536e,cn.comp.81a312fa4eddf598536e.control,cn.pair.72e3d0ef3d9e1fa4e7a4d02fc2f1b44c,f3abc4a1abe9903915a5dc7da4a3c840ad03d0538c427d6ef38696dd4c8c4c06,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,diversity_preserving_cem,2718,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,933aff3722bf9f5dd9fcb132,2581,2536,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8f0f2d1ab7a10ab68a47,cn.comp.8f0f2d1ab7a10ab68a47.control,cn.pair.3fea3323e12b854ae490ea754095f4db,715649fccc6ae20da1843be4192ce4dbe7dd53712f419acf139a6453492a7c14,MINUTE_STATIC,cn.comp.v2.minute_static.cross_sectional_residual,evolutionary_mutation,65537,raw_1min,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,active_bar,qualified,e091763ddeeee8daeab3cb8c,2819,2537,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.16b5301c321bd03b9813,cn.comp.16b5301c321bd03b9813.control,cn.pair.78d9e67fa72a34913aa1419ae8b316bd,ffaae8f336b9134c821394a74bdcd58794ae79a25a53328b9b686aab74ca7f27,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,evolutionary_mutation,31415,canonical_fundamental_growth|canonical_fundamental_liquidity_solvency,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,d81a2e58b4525422a02be459,5396,2538,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.cc5afd0ff89d09e88e5a,cn.comp.cc5afd0ff89d09e88e5a.control,cn.pair.f62b01deceaac7ecfa6295c27497545b,a0091330257291375ea2ec16f7f1d7e59c6d0cc102afe601dd2d081ef3c90eae,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,evolutionary_mutation,65537,canonical_fundamental_capital_investment|canonical_fundamental_leverage,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,f3dac63eaca58ec9eb5c0939,10687,2539,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
