candidate_id,clock_namespace,signal_coverage_status,finite_count_a,finite_count_b,exact_behavior_identity,cluster_a,cluster_b,clock_cluster_id,behavior_cluster_id
cn.comp.71feba29faee30feb71a,active_bar,qualified,1744,1742,eeaa6e565eb9a4780d7a2029,2037,2201,2310,2310
cn.comp.71ff1c31438e59b69046,active_bar,qualified,1744,1742,dc532139e65ee910ba6fc8d8,2038,2202,2311,2311
cn.comp.72042841cbac8622e1e0,active_bar,qualified,666,711,335613915f4ea8701d70da66,1355,1451,1506,1506
cn.comp.721fdd40a3e3433c7b5c,active_bar,qualified,1308,1306,52120dd51e4a37e0a9a8d1e5,2039,2203,2312,2312
cn.comp.722cc3a362373b49f483,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.72312ed16b28a9e96e9e,active_bar,qualified,747,746,adc84b3360438318ca53c702,1189,2204,2313,2313
cn.comp.72313f9cc52451ed3195,active_bar,qualified,1744,1742,ed9808138413cecfe7f62b57,2040,2205,2314,2314
cn.comp.7231e2f7d7244726584d,active_bar,qualified,1744,1742,99f114a313477e68dd9c095a,2041,2206,2315,2315
cn.comp.7232a41ce8cd630821a1,active_bar,qualified,1744,1742,95468fb68233373a3032b884,2042,2207,2316,2316
cn.comp.7239f2c56dafa4ea4071,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.723e95062ed21f4445d5,active_bar,qualified,1260,1306,e4c85eae47e1b9f764468e98,2043,2208,2317,2317
cn.comp.7246a51b5ae496e8350a,active_bar,qualified,1568,1614,83fa81dce154df64a8f85b9a,72,72,73,73
cn.comp.7254638081b2be31a5da,active_bar,qualified,1308,1742,824dd688c19d494650683f80,1857,2209,2318,2318
cn.comp.725ea9dfe9e8ec387b2c,active_bar,qualified,1744,1742,681ffa8492d2db084fb49257,1468,2210,2319,2319
cn.comp.72650ef1a27bece53813,active_bar,qualified,1664,1678,08f737db67e9aabb657f0a2e,1717,2211,2320,2320
cn.comp.726e1a2f63c07ecd6ef3,active_bar,qualified,1568,1614,b99ee359457ac3b02a8de905,2044,2212,2321,2321
cn.comp.72741dee7d535a0b13bd,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.72756a21d37d52ef4bd9,active_bar,qualified,1260,1306,aa779a019b9760fbc51cc319,2045,2213,2322,2322
cn.comp.7286d67c53a84743b347,active_bar,qualified,966,957,9efd7125df0d76e86e0f71b1,2046,2214,2323,2323
cn.comp.729004d581f7cd1baf55,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.729104b785f5d2a7e9ad,active_bar,qualified,1744,1742,a27d56e2f5f2ff777c0d44d5,2047,2215,2324,2324
cn.comp.729725d72fc2092c8325,active_bar,qualified,1308,1742,a47311998fad650932c33d1f,2048,2216,2325,2325
cn.comp.7298c22718f47f2cda3b,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.72a32291bb5d193ecddb,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.72ad22e7c4a264627270,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.72ad9262c499e5c85fbb,active_bar,qualified,1736,1735,e687c31249f43e1f6d7e9b9c,2049,2217,2326,2326
cn.comp.72b255475fa44eb593d9,active_bar,qualified,1260,1742,1dd252d8ad3b1058384279a6,837,827,904,904
cn.comp.72c53c534b05f1737421,active_bar,qualified,1664,1678,2ce27c07cce2865838267b04,960,1013,1046,1046
cn.comp.72c55903ba7e90131f66,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.72c83fab5f9bd70e1d78,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.72ca5e15e1a82a419fd8,active_bar,qualified,1712,1742,f837b7aaf9047c85796a92d5,606,627,647,647
cn.comp.72cac8a221b46834be10,active_bar,qualified,1744,1742,808da3511320a6e7fb4ffa9b,1013,1078,1112,1112
cn.comp.72d45fbc2e4445ee84df,active_bar,qualified,1632,1610,99f119858c6bb7dfd804e397,2050,2218,2327,2327
cn.comp.72dae193a2bcf0543644,active_bar,qualified,1308,1742,d85b5c724b1fede018885c32,2051,2219,2328,2328
cn.comp.72de0db7a69c41f543c0,active_bar,qualified,1744,1742,5b22078d267d2219e794aaec,887,931,961,961
cn.comp.72e9f879e35e76dd7608,active_bar,qualified,1620,1605,eecebee30aca312bef1b39f9,2052,2220,2329,2329
cn.comp.72ffd3dd8841e83bfca5,active_bar,qualified,1568,1614,72bdb8f16bd29132e7ad2af6,121,15,123,123
cn.comp.7304d61d8127aded28a6,active_bar,qualified,1568,1614,72bdb8f16bd29132e7ad2af6,121,15,123,123
cn.comp.730878ccd8abb8a66ae2,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.730d47f782797fb3aed1,active_bar,qualified,1568,1614,84d692a5e5e4f1d736830117,2053,2221,2330,2330
cn.comp.7324d01d2bfc66db60a1,active_bar,qualified,1568,1614,9634ee4d4855767493dd26f8,2054,657,2331,2331
cn.comp.73298807e131105f21dd,active_bar,qualified,1352,1278,05ac1af520fe1d13eae9da1f,925,2222,2332,2332
cn.comp.733cc9d227c3160ccbe1,active_bar,qualified,1712,1742,374fa29df511c76866ce9c5c,330,519,537,537
cn.comp.733ff292abf27ac55c55,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.73465cd12d2dd9b1bf6c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.734729579389d84b9c7d,active_bar,qualified,1308,1306,a095e762360b0b864cdae1e3,64,63,64,64
cn.comp.7348f002cdacf1a08e24,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.734bc7649ca548ca5349,active_bar,qualified,1680,1742,872ac68e850945ee80b0caf0,15,15,15,15
cn.comp.7364a4e6493c225b7ff7,active_bar,qualified,1308,1306,ec3bf59c60e828371d741fb5,2055,2223,2333,2333
cn.comp.736ccc8f2b30fbe5bb35,active_bar,qualified,1680,1742,c8df45e706c988f90582ba50,2056,2224,2334,2334
cn.comp.73834dc6c85a48ac6d1f,active_bar,qualified,1744,1742,bcd1b87461b19f00c579b486,463,474,487,487
cn.comp.73867092dbed8aac145f,active_bar,qualified,1744,1742,fd84d52f5e76343eefa7deab,2057,2225,2335,2335
cn.comp.73945361c6bb502357b3,active_bar,qualified,1308,1306,989c05bb270527e0faafc2bf,2058,2226,2336,2336
cn.comp.739a0b7300f5c8946a74,active_bar,qualified,868,1177,15b2cdc9a333cce59d75c082,2059,2227,2337,2337
cn.comp.739d0193ca0b301ab548,active_bar,qualified,1744,1742,54b8b7f703f4af389ce74d08,25,25,25,25
cn.comp.739e080746c11b989baf,active_bar,qualified,1260,1726,50109a9866e49ee1a9333452,2060,2228,2338,2338
cn.comp.73a42d4a09479f95b58e,active_bar,qualified,1664,1678,379515d4a5cf67c0e44f5bee,2061,283,2339,2339
cn.comp.73ac0981e776bf176bc3,active_bar,qualified,1744,1742,eecfcb87d6d84e91945b24a6,21,21,21,21
cn.comp.73ae4523b885b12c5514,active_bar,qualified,1680,1742,5f65c4f6526245eaeb0c5a19,449,459,470,470
cn.comp.73b73e9766f9cfde3666,active_bar,qualified,1744,1742,cb9530752c33345b762e2515,2062,2229,2340,2340
cn.comp.73b8489f7d083ff4f40a,active_bar,qualified,1308,1306,4c4d7f1c9c781d155c2563dc,2063,2046,2341,2341
cn.comp.73b9f40711746153d38f,active_bar,qualified,1744,1742,4a2154625d1c78950d7308cc,2064,2230,2342,2342
cn.comp.73d215eba8d1ab5557ae,active_bar,qualified,1744,1742,727e4f70eb16ad303c59e3b6,25,25,25,25
cn.comp.73e9b3805a4dc93ed4f6,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.73ef9271fb0fc9287c84,active_bar,qualified,1680,1742,1fcdf6b370639a30899aeee1,1,2231,2343,2343
cn.comp.740043fbed3fc51fc0b1,active_bar,qualified,1244,1678,3290233f8bd85fa63f1961b0,169,171,173,173
cn.comp.74122d00656b9eb488a7,active_bar,qualified,1260,1306,24006d7464d096f6e6a04597,2065,2232,2344,2344
cn.comp.74197fab7693259334ce,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.7419bc77e5bf95570509,active_bar,qualified,1744,1742,eecfcb87d6d84e91945b24a6,21,21,21,21
cn.comp.74215f9f92ee6b86f2f9,active_bar,qualified,1568,1614,2df39f09b6520c37e0b7c799,476,1862,1945,1945
cn.comp.74288c37b0bdb5a34859,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.742c1e30038fdd14ee00,active_bar,qualified,1744,1742,0026cdbd16fca570914c9cea,21,21,21,21
cn.comp.742c3ff39676b863354c,active_bar,qualified,1680,1742,9c4a118ff1fef105ad25abf6,1595,1714,1786,1786
cn.comp.742e41721aafe1af66c9,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.7433af8db64703cfd34a,active_bar,qualified,1568,1614,97df340d3580ba8913edee08,359,363,373,373
cn.comp.74358d1d52ec5fcdc0f9,active_bar,qualified,1744,1742,59a844d3cabe35317f7e4454,734,765,788,788
cn.comp.743d3c6734ac2f34ab16,active_bar,qualified,1625,1631,518b1ab06ed8e80f3dfc34a5,2066,2233,2345,2345
cn.comp.7449d2ae135a81ced169,active_bar,qualified,1664,1678,e3f28522b17f83e58ab61083,1472,450,1642,1642
cn.comp.744b9d51fe9a3ef550a5,active_bar,qualified,1744,1742,00517c7dcbb814ce6b8a7bdf,2067,2234,2346,2346
cn.comp.7450b7a63a068a1a84e3,active_bar,qualified,1308,1306,62d15abb25950cd385984b7e,2068,2235,2347,2347
cn.comp.745729e8eea02a852b08,active_bar,qualified,1712,1742,54b870202af48a876528b5a6,400,42,474,474
cn.comp.74667881520de1910b0a,active_bar,qualified,1744,1742,f2cb3a8b3b45582cc76032c9,2069,2236,2348,2348
cn.comp.7468c6dd98e758f89e0c,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.7471cb4d9f17d9469325,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.748aabfab3ca20c34a39,active_bar,qualified,1712,1742,8a9be4092af7f605d22d1ee0,1029,1094,1128,1128
cn.comp.748bf793c8775d23040b,active_bar,coverage_limited,0,632,,0,0,0,0
cn.comp.748cae92a87ad0fa5249,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.748f72b575af39df367c,active_bar,qualified,1552,1614,8d4191857cbe01c9c04e5d62,2070,2237,2349,2349
cn.comp.74986449b5c23c7e9c86,active_bar,qualified,1744,1742,b64f3329d94c12ca712035fa,775,809,833,833
cn.comp.749ae2523e535202fd6e,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.74a3a0d5985d0b53fbbc,active_bar,qualified,1744,1742,e576898e03d893c3d9456b1c,86,86,87,87
cn.comp.74a6d114f5b3b66bd7de,active_bar,qualified,752,795,e1c43daa0b1c77a8f0eb4cfa,435,445,456,456
cn.comp.74a931a58376127d9370,active_bar,qualified,1744,1742,a3d1084bc5cf9e8bd736db60,2071,2238,2350,2350
cn.comp.74ab453014136d41865f,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.74b81bb925ff838bca85,active_bar,qualified,1308,1306,050df86695ff781f6f1382fa,2072,2239,2351,2351
cn.comp.74bdf04a9519863ddc9a,active_bar,qualified,1744,1742,2336f4337084878982fe6751,21,21,21,21
cn.comp.74c42ef7fe89157f1d29,active_bar,qualified,770,630,8439f45abc2b031247d49735,348,352,362,362
cn.comp.74c4be3143015e7eefa1,active_bar,qualified,1664,1678,d9a3f85e1cafad0592a244f8,684,2240,2352,2352
cn.comp.74cc73d3338639719287,active_bar,qualified,1276,1742,0c3a93fcbe1fc9e956a7fc01,2073,2241,2353,2353
cn.comp.74ccbdccd3a4990e1f3c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.74d4e1e750353bd05ad4,active_bar,qualified,1308,1306,846a6d6d6ca67e9fa074e352,318,2242,2354,2354
cn.comp.74d9c0b70a08cb71889b,active_bar,qualified,1664,1678,6bcb9a6c784c55baf2268025,247,250,254,254
cn.comp.74e4a0c3c3088933aff8,active_bar,qualified,1568,1614,955e1ca6ab7973428fac159e,94,95,96,96
cn.comp.74e68958cbd2d7b83bc1,active_bar,qualified,1180,1614,b679cac761b07e7153847e19,157,2243,2355,2355
cn.comp.74e7dc381d1ea4e00b1e,active_bar,qualified,1744,1742,055aa88e1e1bbb3c77d1deff,2074,2244,2356,2356
cn.comp.74f871d432a0f4bfcbf8,active_bar,qualified,1744,1742,16f341a9032a188f4f52f5f4,2075,2245,2357,2357
cn.comp.74f94d0445fdf2a9a8ff,active_bar,qualified,1744,1742,97294e9be4f2845bc2532495,4,4,4,4
cn.comp.7504f148257e47d2db23,active_bar,qualified,1744,1742,3ada570a31ba438da52714ec,2076,2246,2358,2358
cn.comp.750ac904760eea6567f5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.750fa03b574648f19244,active_bar,qualified,1308,1306,ba82c1cc9ded7a1f33896d07,1858,2247,2359,2359
cn.comp.7527d843577d565bf292,active_bar,qualified,800,813,3a580e4def513f1996e7a55f,2077,1203,2360,2360
cn.comp.753284294900d95844f7,active_bar,qualified,1552,1614,c70be1a72072627693007749,2078,2248,2361,2361
cn.comp.753d7b21e76fa8c07a2f,active_bar,qualified,1712,1742,227b2a0358d76d872cbefb80,2079,2249,2362,2362
cn.comp.7545705edbf9cfd317ab,active_bar,qualified,1568,1614,e82a0ad60197d3cd4b86bd6e,1396,1496,1552,1552
cn.comp.7546ca3ea6376fe25710,active_bar,qualified,1374,1405,dd8506d7dfb41ac71d97255c,2080,2250,2363,2363
cn.comp.75561ad5bc2cfd385ed1,active_bar,qualified,1308,1306,c88af084de409114bfbc31cc,2081,2251,2364,2364
cn.comp.75569f7f5f5d9cd90ba3,active_bar,qualified,1276,1306,6001331c7a791f1b75f863eb,2082,2252,2365,2365
cn.comp.755765b99facc3163e48,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.7562a9f6e95f77745564,active_bar,qualified,1260,1306,cfca4c6d1d262723affca3e6,23,23,23,23
cn.comp.756b6833d5dc187a2a14,active_bar,qualified,1744,1742,6394ffdf0a94f54f138714ae,2083,2253,2366,2366
cn.comp.75722f1ff7f0f3f0fe2c,active_bar,qualified,1308,1306,586122c5f91536cb1de4baf2,2084,2254,2367,2367
cn.comp.7573c20e204b6826b332,active_bar,qualified,860,773,4221364860a9ea22aeb7fbbe,2085,2255,2368,2368
cn.comp.7576bb1d0f3a60f66b3b,active_bar,qualified,1568,1614,a19471ed30d9f28935a2c7cc,641,662,682,682
cn.comp.7578d22f0b55c1614caf,active_bar,qualified,1696,1742,633587b1fb3e8b32964c6fd7,2086,2256,2369,2369
cn.comp.757fa027908445016391,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.75837a9367bf4d873a6d,active_bar,qualified,1744,1742,66913bc7cb1737836da2e04b,31,31,31,31
cn.comp.75839ba274688f6d6272,active_bar,coverage_limited,0,810,,0,0,0,0
cn.comp.7596cd3a3833c58f4a54,active_bar,qualified,1744,1742,2f71bc5a962614fd54cad319,36,36,36,36
cn.comp.759d4ac09cf65018b62b,active_bar,qualified,1568,1614,fcf5c8482ff6bc3204c76aae,111,112,113,113
cn.comp.759dc13b3bb6fcdd01c6,active_bar,qualified,1613,1609,41d4e6c6bacf0c932d666a47,505,515,533,533
cn.comp.75a45da62b9b675d69d4,active_bar,coverage_limited,0,646,,0,0,0,0
cn.comp.75b07453cadef6588f37,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.75b0fa640d1a03ff364c,active_bar,qualified,1680,1742,253ebcef5e568e75ee440ef1,131,131,133,133
cn.comp.75b222dd70bbe8e64aab,active_bar,qualified,1568,1614,e8c1bb8f378a07dbd75cfde1,1138,1212,1252,1252
cn.comp.75bd190f92596ac1799f,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.75bf8d9373019bb99700,active_bar,qualified,1308,1742,2f858609de928b4b20f8d7f4,2087,2257,2370,2370
cn.comp.75c2bc1c5ea3fa8c82b8,active_bar,qualified,1308,1306,e6a0a328c13c985793ca31c1,2088,2258,2371,2371
cn.comp.75c367af4b02302f01c5,active_bar,qualified,1744,1742,803d90f86dea63dd000657fb,2089,2259,2372,2372
cn.comp.75ca93500f9098932379,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.75e164e32db5ee670bb0,active_bar,qualified,1568,1614,fcf5c8482ff6bc3204c76aae,111,112,113,113
cn.comp.75e4800c164700dc01c9,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.75eec0ee01d99f872981,active_bar,qualified,1593,1611,6501f46a2e2910a532c4af29,43,43,43,43
cn.comp.75ef4f576873531a2e32,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.75f73618ec4037b17f0d,active_bar,qualified,1308,1306,323adbd39bbc00f1ad43b219,2090,2260,2373,2373
cn.comp.75fad01ca5aeeb5645d3,active_bar,qualified,1308,1306,ae9b1585db8df184ab28a48c,2091,2261,2374,2374
cn.comp.760256e3c7a76bc1021e,active_bar,qualified,1664,1678,e8a8aa16276ebdbd2fad2f1d,711,740,763,763
cn.comp.760d90c0704dcf8f8a7f,active_bar,qualified,1310,1298,648e0f57b4459861cc3bb693,129,129,131,131
cn.comp.76121dabb5908903d70d,active_bar,qualified,1744,1742,105b626cce245781b676eb37,2092,2262,2375,2375
cn.comp.761260a9af14eea4b5ea,active_bar,qualified,1680,1742,e1319f6e6213fd65c3c12142,2093,2263,2376,2376
cn.comp.76127b405d3b9a0acc00,active_bar,qualified,1664,1678,58d3e02f15d30b9e9902b912,2094,2264,2377,2377
cn.comp.7618f58b14156fec4e18,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.761e2cbbd3b890428d7e,active_bar,qualified,1568,1614,ce7bd53e141ef5024ba16cf7,2095,2265,2378,2378
cn.comp.76210d494dc5b50b3769,active_bar,qualified,1308,1742,45008ffba416fad7d965bb82,2096,2266,2379,2379
cn.comp.762ee646845d7cb8c4d0,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.7631e061034dcbc5d92f,active_bar,qualified,1736,1735,6fa1e55ad3b084cc8d7fbc61,2097,2267,2380,2380
cn.comp.763642a35ddc4fb3b873,active_bar,qualified,1744,1742,5279209ddb2a1fbdec80ee50,2098,2268,2381,2381
cn.comp.76393f72eda9c273d993,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.763cae960db0be648544,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.764829cd364099965ded,active_bar,qualified,1260,1742,3b5c948fffdb5f58dcb61d82,2099,2269,2382,2382
cn.comp.764b7c255f1d9c943c11,active_bar,qualified,1744,1742,640f2b1c3f54de0ff7e5d841,2100,2270,2383,2383
cn.comp.76501f592df85c18d580,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.7653ed890b2c22dfc588,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.765750866d864e464bc4,active_bar,qualified,1620,1605,4e449ba62937d4cb39c3a3fd,70,70,71,71
cn.comp.7657d6826305d5def297,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.7658704b580009f039b8,active_bar,qualified,1664,1678,fbbfe8020619ed92b0c2efa1,1063,1131,1166,1166
cn.comp.765907ded1174fe9ab80,active_bar,qualified,1180,1210,b3e432d6d59f1a2da3a7d0fd,1334,1429,1484,1484
cn.comp.7670bef3d3afed9597aa,active_bar,qualified,1458,1538,c30464d0d8685333dd5e6040,2101,2271,2384,2384
cn.comp.7678b1a00d52b919a765,active_bar,qualified,1744,1742,a9c5d08a9a94fd79d1404b6d,2102,2272,2385,2385
cn.comp.767b1ac5749ad2e9302e,active_bar,qualified,1292,1306,69637d03aa4c761972a8593a,2103,905,2386,2386
cn.comp.7680412e31ec26b7ee28,active_bar,qualified,1648,1678,d70edd1dcd911d5130039705,28,28,28,28
cn.comp.768d437f71ac3281262f,active_bar,qualified,1664,1678,1c608551c311f13249f8f829,955,1527,1587,1587
cn.comp.768d7539a07cfe478393,active_bar,qualified,1712,1742,1ea7a606768eb6537f3947ae,924,673,1006,1006
cn.comp.7692761de8f76dd31d00,active_bar,qualified,1613,1609,f62dc0bdafe0de110d6efadc,2104,2273,2387,2387
cn.comp.7692bb6e030d2a75fc1f,active_bar,qualified,1308,1306,70be36f563fda3d1290e4789,2105,2274,2388,2388
cn.comp.76a796b02ccefff1c9f4,active_bar,qualified,1744,1742,5d278aae5cebc599dbfe3a13,2106,2275,2389,2389
cn.comp.76a91784463722766627,active_bar,qualified,1276,1306,d9f141be6141bb563d542940,2107,2276,2390,2390
cn.comp.76af218d18233415b372,active_bar,qualified,1260,1742,376dd34c3348a3f348c97c0a,157,2277,2391,2391
cn.comp.76b1dc75d1e3bc7738d7,active_bar,qualified,1744,1742,cb3fbb4e3e413499e048303e,133,2278,2392,2392
cn.comp.76b545a10ef94a99ab33,active_bar,qualified,1672,1671,318be5ae70c1e05ee7835c2b,13,13,13,13
cn.comp.76bbdeca55bb2647e6fc,active_bar,qualified,1744,1742,0727289cc6669fb9db22bc4b,2108,1224,2393,2393
cn.comp.76be5f28decfd64b2825,active_bar,qualified,1744,1742,edb33cb4a3c4dae261b05211,2109,2279,2394,2394
cn.comp.76c5a483148539b1a1d4,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.76c5b84ef46a306c1007,active_bar,qualified,1664,1678,1487b105bdf32826809c48d7,156,157,159,159
cn.comp.76c661ca3368115cc07c,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.76c82bdb4c5f7250e2ae,active_bar,qualified,1744,1742,50c0eada7d5e01aa29bb0f43,4,4,4,4
cn.comp.76d9016b2314f0472b05,active_bar,qualified,1744,1742,9664bd5eb0b315b6a7b7b136,1491,1599,1664,1664
cn.comp.76e05bc58dbc0400ade6,active_bar,qualified,1744,1742,50d9b4d626708f5eeda0865f,489,496,513,513
cn.comp.76e1c1bafd211b82cba9,active_bar,qualified,767,801,d710187a2e1d0a55ef13a3c4,2110,2280,2395,2395
cn.comp.76e5f3e43bac35c45519,active_bar,qualified,1292,1742,6dc171be532780347e100e51,161,1241,1283,1283
cn.comp.76f159ea71991cf08448,active_bar,qualified,760,834,7fab14b1effc99bb70620baf,1738,1875,1959,1959
cn.comp.76f4e719e9a4e5d9a467,active_bar,qualified,1552,1614,9a5bb5fc7133e8d7b5a5f8d0,2111,2281,2396,2396
cn.comp.77010efc4c0e1e7ebc3b,active_bar,qualified,1625,1631,33c94e09521e5a98d26e049d,53,52,53,53
cn.comp.770cc9559889cc67f59f,active_bar,qualified,775,798,ca1dc72d86c0bb7db0c99e2d,319,1126,1161,1161
cn.comp.770fe0687c3b02c687ba,active_bar,qualified,1664,1678,4d1c4efbc25ec7dcab68272a,2112,2282,2397,2397
cn.comp.772062918d2667a9c5f3,active_bar,qualified,1744,1742,0ebab03c4952c8b71f020903,1615,2283,2398,2398
cn.comp.77207cb3bdc49c60a907,active_bar,qualified,1744,1742,f1756e2295dcca638e18a5ec,528,540,559,559
cn.comp.7725a6ab9e5544d4b79a,active_bar,qualified,1664,1678,d9a12edf9e8e9e5514b398af,2113,2284,2399,2399
cn.comp.772d9d71972fe8508b6f,active_bar,qualified,1744,1742,e4b7c5c85ce667f3546eacb3,2114,2285,2400,2400
cn.comp.772e81d75909a87798e0,active_bar,qualified,1292,1306,311822f3b37cd909aadb0c8d,16,16,16,16
cn.comp.77361547e244967046fb,active_bar,qualified,1744,1742,260d8392ff3d1158c4f76034,34,1976,2073,2073
cn.comp.77391d2797aaa6fc0cd6,active_bar,qualified,1568,1614,db497de8788827be8b1fa175,2115,2286,2401,2401
cn.comp.7739404f592587eedbcb,active_bar,qualified,1680,1742,4cd9f771c3593fdece9f16c8,25,25,25,25
cn.comp.7748e92a36072aabfb2b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.775256be08597df153c1,active_bar,qualified,1568,1614,4d7ccca2ea734e9433938284,2116,2287,2402,2402
cn.comp.77596b7e9c68b514ca41,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.775c1c39284096667371,active_bar,qualified,1744,1742,edb3089b02c01b0a8487881f,2117,2288,2403,2403
cn.comp.775e88ac289bfba793ca,active_bar,qualified,1292,1306,43b98057494f6e7073a7fec1,161,2289,2404,2404
cn.comp.7760a855e76646b86b97,active_bar,qualified,1308,1306,66d9a690400f587f13dc1672,2118,2290,2405,2405
cn.comp.77618fa51fe147f0da3c,active_bar,qualified,1744,1742,994db8c35cc47deafe845bfb,2119,2291,2406,2406
cn.comp.7767bb42180a013f50de,active_bar,qualified,1664,1678,fedd4f7082a0bb782126a55b,1778,4,2003,2003
cn.comp.776852a4fca0bd796cc1,active_bar,qualified,1664,1678,1d59e4f0be22722552ac3029,15,15,15,15
cn.comp.776d690ed6ccd1deae88,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.7770c04f7da9754a8546,active_bar,qualified,1648,1678,5fdd52546e358f1d7a550b3d,2120,2292,2407,2407
cn.comp.77841fb2cc10cc4d80b4,active_bar,qualified,1664,1678,907bcbae4418c741ec86ed57,2121,2293,2408,2408
cn.comp.778c8316e923c8127612,active_bar,qualified,1568,1614,78ad0b4fe3236fab2f2a70ec,2122,2294,2409,2409
cn.comp.779a9f85b44221025d02,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.779d31b569ff2650b44f,active_bar,qualified,1276,1742,2b6bbcd9985b4da2603fb68e,2123,2295,2410,2410
cn.comp.779e5647d0462a5225eb,active_bar,qualified,1260,1678,1edbc1471bb06edefe48c8c3,157,2296,2411,2411
cn.comp.779f193d89f1d3facead,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.77ac0ad2dde58998dd47,active_bar,qualified,1680,1742,f59c81c5a8722005d34b59fb,363,367,377,377
cn.comp.77aec85faf64618d60ae,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.77b268c5159fd5d7b511,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.77b2c4c9c71dd43f7f04,active_bar,qualified,1374,1405,c952f4212838957f12010176,2124,2297,2412,2412
cn.comp.77b62c3f5f7b17f44b92,active_bar,qualified,1308,1742,2062d305c90923f6df44e6f2,1249,2298,2413,2413
cn.comp.77bae64bdfeb21ff312d,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.77d390b0c51ae3bacf20,active_bar,qualified,1593,1611,6501f46a2e2910a532c4af29,43,43,43,43
cn.comp.77ddef40cce2635f987c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.77f4569b3868287993e7,active_bar,qualified,1664,1678,efeff5a23f059fe0ecaccb0d,38,716,739,739
cn.comp.77f9d28cd25c26f89c63,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.77fe0ca7fe8677817ef0,active_bar,qualified,1680,1742,b5e91a7c4e79d26aac5cb82d,2125,496,2414,2414
cn.comp.780bd9bf327badf8ec94,active_bar,qualified,1680,1742,8e67d42a34252ff1f68ca496,471,332,495,495
cn.comp.7813ad4365eef9ce2306,active_bar,qualified,1664,1678,e288afcf5cdf369efa80bb44,96,768,791,791
